twitter_link,text,date,likes,comments,retweets,username,hashtag
https://twitter.com/ExploreLearning/status/1674432628152467458#m,ExploreLearning #Gizmos engage students while building their conceptual understanding in science. Learn how Gizmos empower students through the 5E instructional method. https://bit.ly/3NA5Ven #STEMed #K12,"Jun 29, 2023 · 3:00 PM UTC",1,0,0,@ExploreLearning,gizmos
https://twitter.com/topexamguides/status/1674341223937499136#m,Assignment C-5 Solubility and Temperature Gizmo(50 marks) ALL ANSWERS CORRECT AND GRADED A+ #solubility #gizmos #hackedexams https://www.hackedexams.com/item/6694/assignment-c-5-solubility-and-temperature-gizmo50-marks-all-answers-correct-and-graded-a,"Jun 29, 2023 · 8:57 AM UTC",0,0,0,@topexamguides,gizmos
https://twitter.com/WelshCountry/status/1674337323742375937#m,Zerostick Essentials 3-Piece Pan Set from Ninja https://www.welshcountry.co.uk/zerostick-essentials-3-piece-pan-set-from-ninja/ #ninjakitchen #ninjakitchenuk #kitchenware #kitchenwares #homeware #saucepan #gadgets #gadgetlover #coolgadgets #gadgetsnews #gizmo #gizmos #gadgetsandgizmos,"Jun 29, 2023 · 8:41 AM UTC",0,0,0,@WelshCountry,gizmos
https://twitter.com/pmcchennai/status/1674273990502694912#m,Exciting offers at Xiaomi! Shop Now!  #shopping #mi #electronics #gizmos #phoenix #chennai,"Jun 29, 2023 · 4:30 AM UTC",0,0,0,@pmcchennai,gizmos
https://twitter.com/ExploreLearning/status/1674258914773196802#m,ExploreLearning #Gizmos engage students while building their conceptual understanding in science. Learn how Gizmos empower students through the 5E instructional method. https://bit.ly/3NA5Ven #STEMed #K12,"Jun 29, 2023 · 3:30 AM UTC",1,0,0,@ExploreLearning,gizmos
https://twitter.com/Electrodepo1/status/1674143349044027394#m,Electrodepot.biz 1. #Electronics 2. #Gadgets 3. #Tech 4. #Technology 5. #SmartDevices 6. #NewTech 7. #ElectronicsLover 8. #Innovation 9. #DigitalLife 10. #SmartHome 11. #TechObsessed 12. #HighTech 13. #Gizmos 14. #GeekLife 15. #ElectronicAccessories 16. #FutureTech,"Jun 28, 2023 · 7:50 PM UTC",1,0,1,@Electrodepo1,gizmos
https://twitter.com/WelshCountry/status/1673982553382895616#m,Tritan Sports Bottle from Super Sparrow https://www.welshcountry.co.uk/tritan-sports-bottle-from-super-sparrow/ #supersparrow #supersparrowwaterbottle #waterbottle #tritansportsbottle #gadgets #gadgetlover #coolgadgets #gadgetsnews #gizmo #gizmos #gadgetsandgizmos,"Jun 28, 2023 · 9:11 AM UTC",0,0,0,@WelshCountry,gizmos
https://twitter.com/gizmosforyou/status/1673938909925892097#m,Check out one of our latest review at Gizmos For You:   TP-Link AC1200 Wireless Router: A Great Option for Small Homes and Apartments https://gizmosforyou.com/gizmos/tp-link-ac1200-wireless-router/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost #gizmosforyou #gizmos #gizmo,"Jun 28, 2023 · 6:18 AM UTC",0,0,0,@gizmosforyou,gizmos
https://twitter.com/ExploreLearning/status/1673896530388893706#m,ExploreLearning #Gizmos engage students while building their conceptual understanding in science. Learn how Gizmos empower students through the 5E instructional method. https://bit.ly/3NA5Ven #STEMed #K12,"Jun 28, 2023 · 3:30 AM UTC",0,0,0,@ExploreLearning,gizmos
https://twitter.com/ExploreLearning/status/1673534137871761408#m,ExploreLearning #Gizmos engage students while building their conceptual understanding in science. Learn how Gizmos empower students through the 5E instructional method. https://bit.ly/3NA5Ven #STEMed #K12,"Jun 27, 2023 · 3:30 AM UTC",1,0,1,@ExploreLearning,gizmos
https://twitter.com/ExploreLearning/status/1673164208333111299#m,ExploreLearning #Gizmos engage students while building their conceptual understanding in science. Learn how Gizmos empower students through the 5E instructional method. https://bit.ly/3NA5Ven #STEMed #K12,"Jun 26, 2023 · 3:00 AM UTC",0,0,0,@ExploreLearning,gizmos
https://twitter.com/ExploreLearning/status/1672801814285017088#m,ExploreLearning #Gizmos engage students while building their conceptual understanding in science. Learn how Gizmos empower students through the 5E instructional method. https://bit.ly/3NA5Ven #STEMed #K12,"Jun 25, 2023 · 3:00 AM UTC",0,0,0,@ExploreLearning,gizmos
https://twitter.com/ExploreLearning/status/1672137457511350272#m,ExploreLearning #Gizmos engage students while building their conceptual understanding in science. Learn how Gizmos empower students through the 5E instructional method. https://bit.ly/3NA5Ven #STEMed #K12,"Jun 23, 2023 · 7:00 AM UTC",0,0,1,@ExploreLearning,gizmos
https://twitter.com/gizmosforyou/status/1672127187867123713#m,Check out one of our latest review at Gizmos For You:   Æxalon 3-Pack USB-C to USB 3.0 Adapter Review: Turn Your USB-C Port into a USB 3.0 Port https://gizmosforyou.com/gizmos/usb-c-male-to-usb-3-0-female-adapter/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost #gizmosforyou #gizmos #gizmo,"Jun 23, 2023 · 6:19 AM UTC",1,0,0,@gizmosforyou,gizmos
https://twitter.com/mclozano1111/status/1671584710407991296#m,"absolutely and since the new CEO took over, every 2 posts their is an advertisement for #gizmos that I have to block, exhausting","Jun 21, 2023 · 6:23 PM UTC",1,0,0,@mclozano1111,gizmos
https://twitter.com/thelochok/status/1671518672442064896#m,"Lost #Everdell tonight, but got introduced to #Gizmos with a tasty little win #boardgames #LookMaNoTrains","Jun 21, 2023 · 2:01 PM UTC",0,1,0,@thelochok,gizmos
https://twitter.com/MPrenr/status/1752225138211221951#m,Do You Know! Google Announces Quantum Breakthrough Google's quantum computing team has achieved a major milestone with the successful demonstration of quantum supremacy. #TechNews #Innovation #TechUpdates #BreakingTech #FutureTech #TechTrends #DigitalTransformation,"Jan 30, 2024 · 7:00 AM UTC",0,0,0,@MPrenr,breakingtech
https://twitter.com/solicydotnet/status/1751908049844130289#m,🚨 Breaking News! 🚨  Arc launches a groundbreaking new browser for iPhone! 📱💥 Redefine your online search with cutting-edge technology that's set to change the game.  #BreakingTech #ArcBrowser #iPhoneRevolution,"Jan 29, 2024 · 10:00 AM UTC",2,0,0,@solicydotnet,breakingtech
https://twitter.com/solicydotnet/status/1718960947816182076#m,🚨 BREAKING: The future of AI chat just leveled up! ChatGPT Plus members can now upload and analyze files in the latest beta release. An unprecedented move in chatbot capabilities!  🤖📂 #BreakingTech #ChatGPTNews 🌐,"Oct 30, 2023 · 12:00 PM UTC",4,0,0,@solicydotnet,breakingtech
https://twitter.com/Hartford_Review/status/1717949508221636728#m,"Prediction: Buckle up! A global tech revolt unraveling Oct 28, 2023. Expect Cyber Renascence 2.0. Let's decode the matrix together! #BreakingTech #CyberRenaissance #October28Revolt","Oct 27, 2023 · 5:00 PM UTC",0,0,0,@Hartford_Review,breakingtech
https://twitter.com/WalterWhiteAI/status/1707943423045464221#m,"Yo, nerds! Check me out, your favorite chem master gone rogue. Livin' life like a boss, airin' out my secret biz on the internet. Breaking bad has a tech upgrade🔬💻. YOLO, but remember, no meth puns here! #BreakingTech #ChemicalHacker #BossInTheLab","Sep 30, 2023 · 2:20 AM UTC",0,0,0,@WalterWhiteAI,breakingtech
https://twitter.com/BabylonBulletin/status/1692659901732909345#m,"#breaking Huawei Unveils Innovative Practices of IntelligentCore, Accelerating 5G Business Success. 📶🚀 #Huawei #5GInnovation #IntelligentCore #BusinessSuccess #Tech #WirelessTechnology #NextGenConnectivity #BreakingTech #DigitalTransformation #China #Breaking_News #chinese","Aug 18, 2023 · 10:09 PM UTC",0,0,0,@BabylonBulletin,breakingtech
https://twitter.com/easychoicewire/status/1656045271388700699#m,#throwoutyoursimcard and join the tech revolution with Easy Choice Wireless! easychoicewireless.com #nomoresimcards #simcard #simcardswap #digitalnomad #workfromhome #remotework #digital #vsim #breakingtech #techradar #explore #internet #easychoicewireless,"May 9, 2023 · 9:15 PM UTC",0,0,0,@easychoicewire,breakingtech
https://twitter.com/Makoto_RockStar/status/1626129368975044608#m,#BREAKINGTECH #youtubepremium #youtubemusic #YouTube #TikTok #logicrockstar #金井昌未　#logicrockstarofficialvideos @youtubemusic @tiktok_japan https://music.youtube.com/watch?v=sXhXTXxgto8&feature=share,"Feb 16, 2023 · 8:00 AM UTC",1,0,2,@Makoto_RockStar,breakingtech
https://twitter.com/Tru_Racer_YTTec/status/1583849166215974914#m,https://youtu.be/0Bk0_qwLhrY if you think I should make new videos like this in the future like this tweet #BreakingTech #Destruction,"Oct 22, 2022 · 3:54 PM UTC",0,0,0,@Tru_Racer_YTTec,breakingtech
https://twitter.com/accro_eth/status/1572353852497862656#m,Crystal-tech #breakingTech,"Sep 20, 2022 · 10:35 PM UTC",1,0,0,@accro_eth,breakingtech
https://twitter.com/Cecile_TF/status/1537469985458626561#m,#FnacDarty est aussi à @Vivatech ! Retrouvez notre corner sur le stand @Google et découvrez notre nouvelle solution #IA en partenariat avec @GoogleCloud_FR présentée par @otheulle et @francoisloviton dans l'émission #BreakingTech. Une innovation en faveur de l'offre et de la #CX.,"Jun 16, 2022 · 4:19 PM UTC",11,0,1,@Cecile_TF,breakingtech
https://twitter.com/OrateTech/status/1361720056313384962#m,"Bitcoin climbs above Rs. 35,56,446.68 ($50,000) for the first time in the history. 1 Bitcoin equals to $50,000. #breakingtech #Bitcoin #bitcoins #History","Feb 16, 2021 · 4:52 PM UTC",1,0,0,@OrateTech,breakingtech
https://twitter.com/TechItEasyIn/status/1305510922442534912#m,#BreakingTech #TechNews . Nvidia is on fire! 🔥🔥🔥 . #Nvidia #ARM #Intel #AMD #Processor #tech #technology #deal #company #NvidiaARM #NvidiaARMDeal,"Sep 14, 2020 · 2:17 PM UTC",0,0,0,@TechItEasyIn,breakingtech
https://twitter.com/Exchange5g/status/1217997271868104704#m,#BreakingTech  Trends in Medicine and Healthcare - IMC Grupo  5GHealthCare.com #5G #healthcareIT  ⁦@IMC_Worldwide⁩ ⁦@AmerMedicalAssn⁩ ⁦@DoctorsLounge⁩  ⁦@ASPS_News⁩  ⁦@Healthtechtalkn⁩  ⁦@SamsungPulse⁩  https://www.imcgrupo.com/tech-trends-in-medicine-and-healthcare/,"Jan 17, 2020 · 2:29 AM UTC",1,0,0,@Exchange5g,breakingtech
https://twitter.com/hugh_ashlie/status/1177648121834172416#m,#BreakingTech! Inside NET Power: Gas Power Goes Supercritical https://www.powermag.com/inside-net-power-gas-power-goes-supercritical/#.XY5Rx5lGlCA.twitter,"Sep 27, 2019 · 6:16 PM UTC",1,0,0,@hugh_ashlie,breakingtech
https://twitter.com/coseerblog/status/1145750550555680768#m,We are super excited that @AMC_TV's @NewsWatchTV will feature Coseer among #BreakingTech. Just tune in on AMC channel on July 15th 7am ET/PT.  #nlu #industry4_0 #explainableai #pointandshoot,"Jul 1, 2019 · 5:46 PM UTC",3,0,2,@coseerblog,breakingtech
https://twitter.com/appthisway/status/1122825168131325957#m,Breakthrough device translates brain activity into speech https://www.universityofcalifornia.edu/news/synthetic-speech-generated-brain-recordings via @UC_Newsroom #AI #Robotics #MedTech #BreakingTech #NeuroScience,"Apr 29, 2019 · 11:29 AM UTC",2,0,1,@appthisway,breakingtech
https://twitter.com/NewsWatchTV/status/1038033640473616384#m,"Thanks for following along! Be sure to watch our right-around-the-corner episode airing Monday, September 10th. #breakingtech.","Sep 7, 2018 · 11:58 AM UTC",0,0,0,@NewsWatchTV,breakingtech
https://twitter.com/NewsWatchTV/status/1034852556147773440#m,"For anything and everything tech, tune into NewsWatch - airing Wednesday, September 5th at 7 am EST on AMC Network. #breakingtech.","Aug 29, 2018 · 5:17 PM UTC",9,0,0,@NewsWatchTV,breakingtech
https://twitter.com/Halo_Platform/status/1031216764359729152#m,"Remember @Halo_Platform will be featured on AMC Networks’ @NewsWatchTV, tomorrow at 7-7:30 AM EST/PST. #haloplatform #masternodes #breakingtech #technews","Aug 19, 2018 · 4:30 PM UTC",12,0,3,@Halo_Platform,breakingtech
https://twitter.com/Halo_Platform/status/1030895611661430784#m,"Set your calendar, @Halo_Platform will be featured on AMC Networks’ @NewsWatchTV, August 20th at 7-7:30 AM EST/PST. #haloplatform #masternodes #breakingtech #technews","Aug 18, 2018 · 7:14 PM UTC",13,0,4,@Halo_Platform,breakingtech
https://twitter.com/NewsWatchTV/status/1028717756760436736#m,"For everything breaking tech, entertainment, and consumer news, you know where to go. #breakingtech #technews.","Aug 12, 2018 · 7:00 PM UTC",0,0,0,@NewsWatchTV,breakingtech
https://twitter.com/NewsWatchTV/status/1002988223616966656#m,"Breaking tech, every 2 weeks, just for YOU! Be sure to catch it all on our brand new ""Dads and Grads"" episode airing Monday, June 4th at 7 AM EST. #breakingtech #technews","Jun 2, 2018 · 7:00 PM UTC",0,0,0,@NewsWatchTV,breakingtech
https://twitter.com/mikemillercyber/status/992467099447713793#m,Are you an Apple fan or Samsung? Samsung is working on a phone design that would finally be more exciting than any iPhone bgr.com/2018/05/04/samsung-v… #entrepreneur #technews #breakingtech,"May 4, 2018 · 6:12 PM UTC",1,0,0,@mikemillercyber,breakingtech
https://twitter.com/masaledartech/status/950709467665936384#m,"#BREAKINGTECH  Bharti #Airtel New Prepaid Packs including Rs 448, Rs 509 Plans.","Jan 9, 2018 · 12:42 PM UTC",0,0,0,@masaledartech,breakingtech
https://twitter.com/SylviaHuml/status/916085610426896386#m,In awe & inspired by my girl @itsmeBridget killing it on the #BreakingTech @Blackbirds panel talking about diversity and tech 👏🏼,"Oct 5, 2017 · 11:40 PM UTC",42,5,5,@SylviaHuml,breakingtech
https://twitter.com/Gekatron/status/894347044734722048#m,"#breakingtech spent two hours in the yard today, my SSGEAR2 turned off in the heat. Not in vegas though. #extrasteps #goals #offtherecord","Aug 6, 2017 · 11:58 PM UTC",0,0,1,@Gekatron,breakingtech
https://twitter.com/IsabellaRinieri/status/889879684036648964#m,Samsung compra la startup greca Innoetics  #startup #BreakingTech buff.ly/2ubYVtv,"Jul 25, 2017 · 4:07 PM UTC",0,0,1,@IsabellaRinieri,breakingtech
https://twitter.com/thecvplug/status/880408692612632577#m,Hi Friends and family #breakingtech TechNews. Kindly support the launch of Africa's 1st… https://www.instagram.com/p/BV7JXQ1Dey1/,"Jun 29, 2017 · 12:52 PM UTC",0,0,0,@thecvplug,breakingtech
https://twitter.com/Fabio_Piscini/status/878293815718576129#m,"#LittleSea, la #startup milanese per l'automazione #video | #BreakingTech bit.ly/2sZlovw #Milano","Jun 23, 2017 · 4:48 PM UTC",0,0,0,@Fabio_Piscini,breakingtech
https://twitter.com/ActualTecnoTV/status/860896234307022848#m,"Hoy en #BreakingTech hablamos del #Samsung Galaxy Note 8, del #iPhone8, del #OnePlus5 y + -> https://youtu.be/amKHgSj1HVA | #Tech #Tecnologia 😋","May 6, 2017 · 4:37 PM UTC",1,0,0,@ActualTecnoTV,breakingtech
https://twitter.com/OnlyintheCove/status/857622884205772800#m,Twitter stock surges on surprise user growth https://wp.me/p8DIqr-dC #socialmediamarketing #twitter #twittergrowth #breakingtech,"Apr 27, 2017 · 3:50 PM UTC",0,0,0,@OnlyintheCove,breakingtech
https://twitter.com/ActualTecnoTV/status/853996496295006208#m,"Hoy en #BreakingTech hablamos del #iPhone8 o #iPhoneEdition , del #MacPro de #Apple , del #GalaxyS8 y más -> https://www.youtube.com/watch?v=ONaMTxXZlyg","Apr 17, 2017 · 3:40 PM UTC",0,0,0,@ActualTecnoTV,breakingtech
https://twitter.com/mikemillercyber/status/837717733139701760#m,Nice! @amazon #intercom #phone #breaking #breakingtech,"Mar 3, 2017 · 5:34 PM UTC",0,0,0,@mikemillercyber,breakingtech
https://twitter.com/ActualTecnoTV/status/834162713425231876#m,"Hoy, en #BreakingTech os hablamos del nuevo servicio ""Status"" de #WhatsApp -> https://youtu.be/nNycr_7fNZE Os contamos cómo activarlo y usarlo🤔","Feb 21, 2017 · 10:07 PM UTC",3,1,0,@ActualTecnoTV,breakingtech
https://twitter.com/geeksreallife/status/808479702985900032#m,What the big box stores don't tell you about your $300 laptop. https://goo.gl/DK5N4Q #tech #geek #breakingtech #technology #windows10,"Dec 13, 2016 · 1:12 AM UTC",0,0,0,@geeksreallife,breakingtech
https://twitter.com/verbosettc/status/792526250849992704#m,Rip whit out #smashing #breakingtech #plainrock124 https://www.instagram.com/p/BMKtDYgDws5/,"Oct 30, 2016 · 12:39 AM UTC",0,0,0,@verbosettc,breakingtech
https://twitter.com/edlahmdotcom/status/789869014004690945#m,You gonna start an equipment cemetery and time soon? #breakingtech,"Oct 22, 2016 · 4:40 PM UTC",0,1,0,@edlahmdotcom,breakingtech
https://twitter.com/_MikeScioli/status/789868725709209600#m,Just bought Osmo Mobile number 2 #breakingtech #dji,"Oct 22, 2016 · 4:39 PM UTC",0,1,0,@_MikeScioli,breakingtech
https://twitter.com/ActualTecnoTV/status/770198911675932672#m,"Hoy en #BreakingTech os hablamos de #Whatsapp y #Facebook, del #iPhone7 , del #Honor8 y del #ElRubius youtu.be/G4zHmfixu2g?a","Aug 29, 2016 · 9:58 AM UTC",0,0,0,@ActualTecnoTV,breakingtech
https://twitter.com/teakuseva/status/733016171042250752#m,"Siri-creator shows off first public demo of Viv, ‘the intelligent interface for tcrn.ch/1TzWd4S via @techcrunch #breakingtech","May 18, 2016 · 7:27 PM UTC",1,0,1,@teakuseva,breakingtech
https://twitter.com/simonevizzuso/status/730301289800859648#m,Who knows what is inside the box ? @panasonic @LumixUSA #Review #BreakingTech,"May 11, 2016 · 7:39 AM UTC",0,0,0,@simonevizzuso,breakingtech
https://twitter.com/ElyKnowsDating/status/720107263818604549#m,Why do #drugdealers love the old #Nokia8210…? #CantHackThis #techNews eliteindie.com/index.php/bre… #breakingTech,"Apr 13, 2016 · 4:32 AM UTC",0,0,0,@ElyKnowsDating,breakingtech
https://twitter.com/chrishaycock83/status/644466540243492864#m,First time touching new software at new job. I break it within 20 seconds. No joke #qalife #breakingtech #qabrain,"Sep 17, 2015 · 11:02 AM UTC",0,0,0,@chrishaycock83,breakingtech
https://twitter.com/hockey_nation/status/532397633051316224#m,@BizNasty2point0 @JayMcKee74 check this helpful website out to find the video google.com #breakingtech,"Nov 12, 2014 · 5:01 AM UTC",1,0,0,@hockey_nation,breakingtech
https://twitter.com/RobyGirardi/status/520554007027523584#m,Wow sono riuscito a cambiare hdd e installare Linux #BreakingTech,"Oct 10, 2014 · 12:38 PM UTC",0,0,0,@RobyGirardi,breakingtech
https://twitter.com/RADicalRhino/status/494891512707444736#m,RT @geraldchirinda: Great pitch by Sandile from NotifyU. #breakingtech #zimpitch.,"Jul 31, 2014 · 5:05 PM UTC",1,0,1,@RADicalRhino,breakingtech
https://twitter.com/name_co_zw/status/494890441679319040#m,"@emergingideas #Breakingtech presenting on Notify U App for students, Nice presentation. #zimpitch","Jul 31, 2014 · 5:00 PM UTC",1,0,1,@name_co_zw,breakingtech
https://twitter.com/AlbanChang/status/494890431558475776#m,@emergingideas no other shenanigans that chow the income! #breakingtech #zimpitch plus a potential investor!,"Jul 31, 2014 · 5:00 PM UTC",1,0,0,@AlbanChang,breakingtech
https://twitter.com/Cyrexbiz/status/494890294190817280#m,#breakingtech notifyU- nice idea. #zimpitch,"Jul 31, 2014 · 5:00 PM UTC",1,0,0,@Cyrexbiz,breakingtech
https://twitter.com/simbajames/status/494889137988972544#m,NotifyU by #breakingtech at #Zimpitch is best suited for university students and other tertiary institutions.,"Jul 31, 2014 · 4:55 PM UTC",0,0,1,@simbajames,breakingtech
https://twitter.com/unangst/status/462382873652101120#m,"Help EFF test #Privacy Badger, our new browser extension for privacy #technews #breakingtech #chrome https://www.eff.org/deeplinks/2014/04/privacy-badger","May 3, 2014 · 12:07 AM UTC",0,0,0,@unangst,breakingtech
https://twitter.com/lusilastic/status/461808060626128896#m,"@nahutson lands in UK all the computers at airport crash. Said it so many times,right not to let him near my laptop #breakingtech #donttouch","May 1, 2014 · 10:03 AM UTC",2,0,0,@lusilastic,breakingtech
https://twitter.com/GTD_Imran/status/443393828679331840#m,I'm the one who knocks!!! #breakingbad #breakingTech instagram.com/p/lZ-CIahW6k/,"Mar 11, 2014 · 2:31 PM UTC",0,0,1,@GTD_Imran,breakingtech
https://twitter.com/Xhjon/status/422808653209829376#m,@KaynorTech #BreakingTech #CookingMath,"Jan 13, 2014 · 7:13 PM UTC",0,0,0,@Xhjon,breakingtech
https://twitter.com/FrenchOfJack/status/396421883031089152#m,"Really digging @Foundbite <- new social sharing concept...very cool, check em out! #windowsphone #breakingtech #coolapps","Nov 1, 2013 · 11:41 PM UTC",1,0,2,@FrenchOfJack,breakingtech
https://twitter.com/tech2cool/status/377970205000876032#m,#breakingtech A Stealth Startup To Improve Battery Power By 300%  ow.ly/22Hr7o,"Sep 12, 2013 · 1:41 AM UTC",0,0,0,@tech2cool,breakingtech
https://twitter.com/DLOpinions/status/344151047104757760#m,Yay! 60 frames! #BreakingTech #XboxE3,"Jun 10, 2013 · 5:56 PM UTC",0,0,0,@DLOpinions,breakingtech
https://twitter.com/BluffingTech/status/5230572874#m,RT @appletasty: Apple predicted to sacrifice 'sweetheart' AT&T deal for Verizon #apple http://bit.ly/HxS3K #BREAKINGTECH #tech #apple #news,"Oct 28, 2009 · 1:55 PM UTC",0,0,0,@BluffingTech,breakingtech
https://twitter.com/BluffingTech/status/5206211251#m,RT @TelegraphTech: Google Android Eclair launched to developers http://tinyurl.com/yk9ff7y #BREAKINGTECH #technology #google #gadgets,"Oct 27, 2009 · 5:41 PM UTC",0,0,0,@BluffingTech,breakingtech
https://twitter.com/paulworduma/status/1752017504359030903#m,"For many of us, this is what it means to be a Nigerian RT if you can relate to this. #SpokenWord #Poetry #SpokenWordPoetry #PoetryCommunity","Jan 29, 2024 · 5:14 PM UTC",28,3,13,@paulworduma,spokenwordpoetry
https://twitter.com/paul_e_costa/status/1752552012288290958#m,A recent poem about sympathy I recited at Sunday's Poetry Open Mic in @buddiesTO 📽🎙📝 https://youtu.be/LKGtn3aZ9UE?si=f_mMjsvQkZ9NUui- #spokenword #spokenwordpoetry #poetryvideo #poetryreading #openmic #poetryopenmic #spokenwordopenmic #buddiesinbadtimestheatre #buddiesto #toronto,"Jan 31, 2024 · 4:38 AM UTC",0,0,0,@paul_e_costa,spokenwordpoetry
https://twitter.com/d_jr94/status/1752544097758286146#m,“Rewind Time” #time #Rewind #Love #LoveStory #lovepoem #lovepoet #lovepoetry #spokenword #PoemADay #POEMS #poetrycommunity #poetrytwitter #poetrylovers #poetry #Poetry_Planet #spokenwordpoetry #relationship #writers #writerscommunity #Like #Repost #poetrychallenge #artist,"Jan 31, 2024 · 4:07 AM UTC",2,0,0,@d_jr94,spokenwordpoetry
https://twitter.com/Called_To_Move/status/1752533821642219936#m,WHERE WERE YOU WHEN THIS MOMENT HAPPENED? https://youtu.be/7v1PU4ud6iY?si=mX142rVaMOX5Xbcx #poetry #spokenword #spokenwordpoetry #writersofig #poetsofig #writers #lovewhatyoudo #dowhatyoulove #motivation #growth #discipline #hope #love #Jesus,"Jan 31, 2024 · 3:26 AM UTC",7,1,0,@Called_To_Move,spokenwordpoetry
https://twitter.com/Rajashreedask20/status/1752530626027360569#m,"January has been an inspiring month, poetry-wise. #poetry #poems #spokenword #spokenwordpoetry","Jan 31, 2024 · 3:13 AM UTC",2,0,0,@Rajashreedask20,spokenwordpoetry
https://twitter.com/thestreetpoetz/status/1752485632750878934#m,Sarah Kay: Spoken Word │The Street Poetz #spokenword #spokenwordpoetry #poetry #newyork #nyc #poem #poet #artist #poetrycommunity #video #femalepoet #poetess #hiphop https://thestreetpoetz.wordpress.com/2021/06/12/sarah-kay-spoken-word-│grid12/,"Jan 31, 2024 · 12:15 AM UTC",2,0,0,@thestreetpoetz,spokenwordpoetry
https://twitter.com/leejjcampbell/status/1752478415750385966#m,'Antichrist in the Antichoke' by Lee Campbell (2024) performed at Resonance Poetry #performancepoetry #spokenwor #poetry #poem #spokenwordpoetry,"Jan 30, 2024 · 11:46 PM UTC",0,0,0,@leejjcampbell,spokenwordpoetry
https://twitter.com/leejjcampbell/status/1752476018785358315#m,'STD' by Lee Campbell (2024) performed tonight at Resonance Poetry #performancepoetry #spokenword #poetry #poem #spokenwordpoetry,"Jan 30, 2024 · 11:36 PM UTC",0,0,0,@leejjcampbell,spokenwordpoetry
https://twitter.com/Called_To_Move/status/1752440202893656435#m,THERE IS A DIFFERENCE! MAKE SURE YOU SUBSCRIBE TO THE YOUTUBE CHANNEL! https://www.youtube.com/channel/UCY-fRZIV81BKcCypr4j00OQ #poetry #spokenword #spokenwordpoetry #writersofig #poetsofig #writers #lovewhatyoudo #dowhatyoulove #motivation #growth #discipline #hope #love #Jesus,"Jan 30, 2024 · 9:14 PM UTC",4,0,0,@Called_To_Move,spokenwordpoetry
https://twitter.com/abiodun_toby/status/1752410195320340615#m,Aston Martin King Luther with dreams Young Denzel the way I move through scenes #tobyabiodun #poet #spokenwordpoetry,"Jan 30, 2024 · 7:15 PM UTC",14,0,2,@abiodun_toby,spokenwordpoetry
https://twitter.com/wordsdiva_agada/status/1752405961589858451#m,Peer pressure is one of the leading causes of depression and suicide. Listen to this! #Suicide #Depression #Peerpressure #poetrycommunity #poetry #Spokenwordpoetry,"Jan 30, 2024 · 6:58 PM UTC",4,0,0,@wordsdiva_agada,spokenwordpoetry
https://twitter.com/leejjcampbell/status/1752331514417730026#m,'STD' by Lee Campbell (2024) #performancepoetry #spokenword #poetry #poem #spokenwordpoetry,"Jan 30, 2024 · 2:02 PM UTC",0,0,0,@leejjcampbell,spokenwordpoetry
https://twitter.com/Called_To_Move/status/1752084628595179769#m,DO YOU BELIEVE ENOUGH IN YOURSELF TO TRY AGAIN? #poetry #spokenword #spokenwordpoetry #writersofig #poetsofig #writers #lovewhatyoudo #dowhatyoulove #motivation #growth #discipline #hope #love #Jesus,"Jan 29, 2024 · 9:41 PM UTC",5,0,2,@Called_To_Move,spokenwordpoetry
https://twitter.com/toyhoney/status/1752016690030805247#m,Pledge My Love https://youtu.be/CQiOkvrEbVI?si=w7ontnOMRCyDfiXf via @YouTube #toyhoneythepoet #spokenwordpoetry #spokenword #poetry #inspirational #nlisticrecords,"Jan 29, 2024 · 5:11 PM UTC",1,0,1,@toyhoney,spokenwordpoetry
https://twitter.com/leejjcampbell/status/1752030702135054716#m,This is the very first performance poem I wrote when I was at the Slade School of Fine Art. I still like its repetitive energy when I performed it so thought I would re-record it and share it now 17 years later! #performancepoetry #spokenword #poetry #poem #spokenwordpoetry,"Jan 29, 2024 · 6:07 PM UTC",2,0,0,@leejjcampbell,spokenwordpoetry
https://twitter.com/AgnesaQerimi/status/1752019526105940202#m,"Të hënën e parë të muajit shkurt, në ora 18:00 ju mirëpresim në THUHET - #SpokenWordPoetry, në Pijetore Ulpianë. THUHET në Pijetore, ka me kriju hapësirë të sigurt për me u shpreh poetikisht, e hapur për të gjithë/a me thanë çka s'thuhet, me djegë çka thuhet për ne a për ty.","Jan 29, 2024 · 5:23 PM UTC",2,0,0,@AgnesaQerimi,spokenwordpoetry
https://twitter.com/toyhoney/status/1752016315936579904#m,Play music by Toyhoney - https://www.reverbnation.com/toyhoney?0 #toyhoneythepoet #spokenwordpoetry #spokenword #poetry #inspirational #nlisticrecords,"Jan 29, 2024 · 5:10 PM UTC",1,0,0,@toyhoney,spokenwordpoetry
https://twitter.com/toyhoney/status/1752016148219003091#m,Check out album Lady Toy: Regalness Of A Poet by Toy #toyhoneythepoet #regalnessofapoet #nlisticrecords #spokenwordpoetry #amazonmusic #youtubemusic #spotifymusic #distrokidmusic #poetry https://open.spotify.com/album/1R1VLwtR4szLfdcrzplzox...,"Jan 29, 2024 · 5:09 PM UTC",2,0,0,@toyhoney,spokenwordpoetry
